country,country_label,election_year,election_label,dataset_split,party,poll_date,pct,rolling_avg,momentum_1st_diff,momentum_2nd_diff,model_included,actual_pct,is_winner,n_poll_observations,poll_std
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-03-30,8.000000,7.800000,0.000000,0.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-03-31,7.000000,7.400000,-1.000000,-1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-01,9.000000,8.000000,2.000000,3.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-01,8.000000,8.000000,-1.000000,-3.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-02,7.000000,7.800000,-1.000000,0.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-02,7.000000,7.600000,0.000000,1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-03,9.000000,8.000000,2.000000,2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-03,7.000000,7.600000,-2.000000,-4.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-04,10.000000,8.000000,3.000000,5.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-06,10.000000,8.600000,0.000000,-3.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-07,8.000000,8.800000,-2.000000,-2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-07,8.000000,8.600000,0.000000,2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-08,12.000000,9.600000,4.000000,4.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-08,8.000000,9.200000,-4.000000,-8.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-09,7.000000,8.600000,-1.000000,3.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-09,8.000000,8.600000,1.000000,2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-09,8.000000,8.600000,0.000000,-1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-09,9.000000,8.000000,1.000000,1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-09,8.000000,8.000000,-1.000000,-2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-10,8.000000,8.200000,0.000000,1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-11,7.000000,8.000000,-1.000000,-1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-12,8.000000,8.000000,1.000000,2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-12,8.000000,7.800000,0.000000,-1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-12,7.000000,7.600000,-1.000000,-1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-12,9.000000,7.800000,2.000000,3.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-13,8.000000,8.000000,-1.000000,-3.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-13,9.000000,8.200000,1.000000,2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-14,8.000000,8.200000,-1.000000,-2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-15,8.000000,8.400000,0.000000,1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-15,7.000000,8.000000,-1.000000,-1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-16,9.000000,8.200000,2.000000,3.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-16,7.000000,7.800000,-2.000000,-4.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-16,8.000000,7.800000,1.000000,3.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-17,8.000000,7.800000,0.000000,-1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-17,9.000000,8.200000,1.000000,1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-17,7.000000,7.800000,-2.000000,-3.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-18,8.000000,8.000000,1.000000,3.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-19,10.000000,8.400000,2.000000,1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-19,10.000000,8.800000,0.000000,-2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-19,8.000000,8.600000,-2.000000,-2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-19,9.000000,9.000000,1.000000,3.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-20,7.000000,8.800000,-2.000000,-3.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-20,8.000000,8.400000,1.000000,3.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-21,7.000000,7.800000,-1.000000,-2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-22,8.000000,7.800000,1.000000,2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-22,7.000000,7.400000,-1.000000,-2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-23,8.000000,7.600000,1.000000,2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-23,8.000000,7.600000,0.000000,-1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-23,10.000000,8.200000,2.000000,2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-23,7.000000,8.000000,-3.000000,-5.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-24,8.000000,8.200000,1.000000,4.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-24,9.000000,8.400000,1.000000,0.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-25,9.000000,8.600000,0.000000,-1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-25,9.000000,8.400000,0.000000,0.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-26,8.000000,8.600000,-1.000000,-1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-26,9.000000,8.800000,1.000000,2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-26,9.000000,8.800000,0.000000,-1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-26,8.000000,8.600000,-1.000000,-1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-27,9.000000,8.600000,1.000000,2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-27,11.000000,9.200000,2.000000,1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-27,7.000000,8.800000,-4.000000,-6.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-28,7.000000,8.400000,0.000000,4.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-28,9.000000,8.600000,2.000000,2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-29,9.000000,8.600000,0.000000,-2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-29,8.000000,8.000000,-1.000000,-1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-30,8.000000,8.200000,0.000000,1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-30,8.000000,8.400000,0.000000,0.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-30,8.000000,8.200000,0.000000,0.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-30,8.000000,8.000000,0.000000,0.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-30,9.000000,8.200000,1.000000,1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-04-30,9.000000,8.400000,0.000000,-1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-05-01,8.000000,8.400000,-1.000000,-1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-05-01,9.000000,8.600000,1.000000,2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-05-02,8.000000,8.600000,-1.000000,-2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-05-02,8.000000,8.400000,0.000000,1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-05-03,9.000000,8.400000,1.000000,1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-05-03,11.000000,9.000000,2.000000,1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-05-03,10.000000,9.200000,-1.000000,-3.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-05-04,8.000000,9.200000,-2.000000,-1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-05-04,10.000000,9.600000,2.000000,4.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-05-05,8.000000,9.400000,-2.000000,-4.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-05-05,9.000000,9.000000,1.000000,3.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-05-05,9.000000,8.800000,0.000000,-1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-05-05,9.000000,9.000000,0.000000,0.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-05-05,10.000000,9.000000,1.000000,1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-05-06,9.000000,9.200000,-1.000000,-2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-05-06,10.000000,9.400000,1.000000,2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-05-06,9.000000,9.400000,-1.000000,-2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-05-06,10.000000,9.600000,1.000000,2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-05-06,9.000000,9.400000,-1.000000,-2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-05-06,10.000000,9.600000,1.000000,2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-05-06,7.000000,9.000000,-3.000000,-4.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-05-06,10.000000,9.200000,3.000000,6.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-05-06,8.000000,8.800000,-2.000000,-5.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-05-06,8.000000,8.600000,0.000000,2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-05-07,8.100000,8.220000,0.100000,0.100000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,LD,2015-05-07,9.000000,8.620000,0.900000,0.800000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-02,17.000000,17.000000,,,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-04,12.000000,14.500000,-5.000000,,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-05,14.000000,14.333333,2.000000,7.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-06,13.000000,14.000000,-1.000000,-3.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-07,15.000000,14.200000,2.000000,3.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-08,14.000000,13.600000,-1.000000,-3.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-08,13.000000,13.800000,-1.000000,0.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-08,18.000000,14.600000,5.000000,6.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-09,18.000000,15.600000,0.000000,-5.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-11,16.000000,15.800000,-2.000000,-2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-11,13.000000,15.600000,-3.000000,-1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-12,17.000000,16.400000,4.000000,7.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-13,14.000000,15.600000,-3.000000,-7.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-13,11.000000,14.200000,-3.000000,0.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-14,15.000000,14.000000,4.000000,7.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-15,16.000000,14.600000,1.000000,-3.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-15,18.000000,14.800000,2.000000,1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-15,14.000000,14.800000,-4.000000,-6.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-15,16.000000,15.800000,2.000000,6.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-15,20.000000,16.800000,4.000000,2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-16,18.000000,17.200000,-2.000000,-6.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-18,15.000000,16.600000,-3.000000,-1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-18,13.000000,16.400000,-2.000000,1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-19,15.000000,16.200000,2.000000,4.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-19,11.000000,14.400000,-4.000000,-6.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-19,16.000000,14.000000,5.000000,9.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-20,15.000000,14.000000,-1.000000,-6.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-21,14.000000,14.200000,-1.000000,0.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-22,17.000000,14.600000,3.000000,4.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-22,13.000000,15.000000,-4.000000,-7.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-23,15.000000,14.800000,2.000000,6.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-25,23.000000,16.400000,8.000000,6.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-25,17.000000,17.000000,-6.000000,-14.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-25,13.000000,16.200000,-4.000000,2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-25,15.000000,16.600000,2.000000,6.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-26,15.000000,16.600000,0.000000,-2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-26,14.000000,14.800000,-1.000000,-1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-27,14.000000,14.200000,0.000000,1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-28,16.000000,14.800000,2.000000,2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-29,14.000000,14.600000,-2.000000,-4.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-29,14.000000,14.400000,0.000000,2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-30,15.000000,14.600000,1.000000,1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-01-30,18.000000,15.400000,3.000000,2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-01,15.000000,15.200000,-3.000000,-6.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-02,14.000000,15.200000,-1.000000,2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-02,14.000000,15.200000,0.000000,1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-02,18.000000,15.800000,4.000000,4.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-03,14.000000,15.000000,-4.000000,-8.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-04,13.000000,14.600000,-1.000000,3.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-05,16.000000,15.000000,3.000000,4.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-05,15.000000,15.200000,-1.000000,-4.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-06,15.000000,14.600000,0.000000,1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-06,15.000000,14.800000,0.000000,0.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-08,14.000000,15.000000,-1.000000,-1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-08,15.000000,14.800000,1.000000,2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-09,14.000000,14.600000,-1.000000,-2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-10,9.000000,13.400000,-5.000000,-4.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-10,13.000000,13.000000,4.000000,9.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-11,15.000000,13.200000,2.000000,-2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-12,16.000000,13.400000,1.000000,-1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-12,14.000000,13.400000,-2.000000,-3.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-12,15.000000,14.600000,1.000000,3.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-12,14.000000,14.800000,-1.000000,-2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-13,15.000000,14.800000,1.000000,2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-15,16.000000,14.800000,1.000000,0.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-15,15.000000,15.000000,-1.000000,-2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-15,9.000000,13.800000,-6.000000,-5.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-16,16.000000,14.200000,7.000000,13.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-16,18.000000,14.800000,2.000000,-5.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-17,15.000000,14.600000,-3.000000,-5.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-18,14.000000,14.400000,-1.000000,2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-19,17.000000,16.000000,3.000000,4.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-19,15.000000,15.800000,-2.000000,-5.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-20,13.000000,14.800000,-2.000000,0.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-20,15.000000,14.800000,2.000000,4.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-22,11.000000,14.200000,-4.000000,-6.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-22,15.000000,13.800000,4.000000,8.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-23,19.000000,14.600000,4.000000,0.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-23,13.000000,14.600000,-6.000000,-10.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-23,13.000000,14.200000,0.000000,6.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-24,14.000000,14.800000,1.000000,1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-25,15.000000,14.800000,1.000000,0.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-26,13.000000,13.600000,-2.000000,-3.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-26,14.000000,13.800000,1.000000,3.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-27,16.000000,14.400000,2.000000,1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-02-27,14.000000,14.400000,-2.000000,-4.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-03-01,14.000000,14.200000,0.000000,2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-03-01,14.000000,14.400000,0.000000,0.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-03-02,15.000000,14.600000,1.000000,1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-03-03,14.000000,14.200000,-1.000000,-2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-03-04,14.000000,14.200000,0.000000,1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-03-05,16.000000,14.600000,2.000000,2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-03-05,15.000000,14.800000,-1.000000,-3.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-03-06,15.000000,14.800000,0.000000,1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-03-06,14.000000,14.800000,-1.000000,-1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-03-08,15.000000,15.000000,1.000000,2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-03-08,15.000000,14.800000,0.000000,-1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-03-09,14.000000,14.600000,-1.000000,-1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-03-10,15.000000,14.600000,1.000000,2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-03-11,13.000000,14.400000,-2.000000,-3.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-03-11,14.000000,14.200000,1.000000,3.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-03-12,18.000000,14.800000,4.000000,3.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-03-12,16.000000,15.200000,-2.000000,-6.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-03-12,14.000000,15.000000,-2.000000,0.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-03-13,14.000000,15.200000,0.000000,2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-03-13,16.000000,15.600000,2.000000,2.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-03-15,15.000000,15.000000,-1.000000,-3.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-03-15,9.000000,13.600000,-6.000000,-5.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-03-15,15.000000,13.800000,6.000000,12.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-03-16,13.000000,13.600000,-2.000000,-8.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-03-16,17.000000,13.800000,4.000000,6.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-03-17,12.000000,13.200000,-5.000000,-9.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-03-18,14.000000,14.200000,2.000000,7.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-03-19,17.000000,14.600000,3.000000,1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-03-19,13.000000,14.600000,-4.000000,-7.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-03-19,14.000000,14.000000,1.000000,5.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-03-20,14.000000,14.400000,0.000000,-1.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-03-21,17.000000,15.000000,3.000000,3.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-03-22,10.000000,13.600000,-7.000000,-10.000000,False,,0,,
uk,United Kingdom,2015,United Kingdom 2015,development,UKIP,2015-03-22,12.000000,13.400000,2.000000,9.000000,False,,0,,
