country,election_year,party,poll_date,pct,rolling_avg,momentum_1st_diff,momentum_2nd_diff
australia,2010,NAT (Primary),2009-10-04,4.0,4.2,-1.0,-2.0
australia,2010,NAT (Primary),2009-10-18,4.0,4.2,0.0,1.0
australia,2010,NAT (Primary),2009-11-01,5.0,4.4,1.0,1.0
australia,2010,NAT (Primary),2009-11-15,4.0,4.4,-1.0,-2.0
australia,2010,NAT (Primary),2009-11-29,5.0,4.4,1.0,2.0
australia,2010,NAT (Primary),2009-12-06,4.0,4.4,-1.0,-2.0
australia,2010,NAT (Primary),2010-01-17,4.0,4.4,0.0,1.0
australia,2010,NAT (Primary),2010-01-31,4.0,4.2,0.0,0.0
australia,2010,NAT (Primary),2010-02-14,4.0,4.2,0.0,0.0
australia,2010,NAT (Primary),2010-02-28,4.0,4.0,0.0,0.0
australia,2010,NAT (Primary),2010-03-14,4.0,4.0,0.0,0.0
australia,2010,NAT (Primary),2010-03-28,3.0,3.8,-1.0,-1.0
australia,2010,NAT (Primary),2010-04-18,3.0,3.6,0.0,1.0
australia,2010,NAT (Primary),2010-05-02,5.0,3.8,2.0,2.0
australia,2010,NAT (Primary),2010-05-16,3.0,3.6,-2.0,-4.0
australia,2010,NAT (Primary),2010-05-30,3.0,3.4,0.0,2.0
australia,2010,NAT (Primary),2010-06-20,4.0,3.6,1.0,1.0
australia,2010,NAT (Primary),2010-06-27,3.0,3.6,-1.0,-2.0
australia,2010,NAT (Primary),2010-07-18,4.0,3.4,1.0,2.0
australia,2010,OTHER (Primary),2007-11-22,6.0,6.0,,
australia,2010,OTHER (Primary),2008-01-20,7.0,6.5,1.0,
australia,2010,OTHER (Primary),2008-02-17,8.0,7.0,1.0,0.0
australia,2010,OTHER (Primary),2008-03-02,8.0,7.25,0.0,-1.0
australia,2010,OTHER (Primary),2008-03-16,7.0,7.2,-1.0,-1.0
australia,2010,OTHER (Primary),2008-04-06,7.0,7.4,0.0,1.0
australia,2010,OTHER (Primary),2008-04-20,6.0,7.2,-1.0,-1.0
australia,2010,OTHER (Primary),2008-05-04,7.0,7.0,1.0,2.0
australia,2010,OTHER (Primary),2008-05-18,7.0,6.8,0.0,-1.0
australia,2010,OTHER (Primary),2008-06-01,7.0,6.8,0.0,0.0
australia,2010,OTHER (Primary),2008-06-15,9.0,7.2,2.0,2.0
australia,2010,OTHER (Primary),2008-06-29,7.0,7.4,-2.0,-4.0
australia,2010,OTHER (Primary),2008-07-13,8.0,7.6,1.0,3.0
australia,2010,OTHER (Primary),2008-07-27,6.0,7.4,-2.0,-3.0
australia,2010,OTHER (Primary),2008-08-10,6.0,7.2,0.0,2.0
australia,2010,OTHER (Primary),2008-08-24,9.0,7.2,3.0,3.0
australia,2010,OTHER (Primary),2008-09-07,8.0,7.4,-1.0,-4.0
australia,2010,OTHER (Primary),2008-09-21,10.0,7.8,2.0,3.0
australia,2010,OTHER (Primary),2008-10-12,8.0,8.2,-2.0,-4.0
australia,2010,OTHER (Primary),2008-10-26,8.0,8.6,0.0,2.0
australia,2010,OTHER (Primary),2008-11-09,9.0,8.6,1.0,1.0
australia,2010,OTHER (Primary),2008-11-23,9.0,8.8,0.0,-1.0
australia,2010,OTHER (Primary),2008-12-07,7.0,8.2,-2.0,-2.0
australia,2010,OTHER (Primary),2009-01-18,8.0,8.2,1.0,3.0
australia,2010,OTHER (Primary),2009-02-08,8.0,8.2,0.0,-1.0
australia,2010,OTHER (Primary),2009-02-22,8.0,8.0,0.0,0.0
australia,2010,OTHER (Primary),2009-03-09,10.0,8.2,2.0,2.0
australia,2010,OTHER (Primary),2009-03-22,10.0,8.8,0.0,-2.0
australia,2010,OTHER (Primary),2009-04-05,8.0,8.8,-2.0,-2.0
australia,2010,OTHER (Primary),2009-04-19,7.0,8.6,-1.0,1.0
australia,2010,OTHER (Primary),2009-05-03,9.0,8.8,2.0,3.0
australia,2010,OTHER (Primary),2009-05-17,8.0,8.4,-1.0,-3.0
australia,2010,OTHER (Primary),2009-05-31,9.0,8.2,1.0,2.0
australia,2010,OTHER (Primary),2009-06-14,8.0,8.2,-1.0,-2.0
australia,2010,OTHER (Primary),2009-06-28,9.0,8.6,1.0,2.0
australia,2010,OTHER (Primary),2009-07-12,7.0,8.2,-2.0,-3.0
australia,2010,OTHER (Primary),2009-07-26,7.0,8.0,0.0,2.0
australia,2010,OTHER (Primary),2009-08-09,8.0,7.8,1.0,1.0
australia,2010,OTHER (Primary),2009-08-23,9.0,8.0,1.0,0.0
australia,2010,OTHER (Primary),2009-09-06,7.0,7.6,-2.0,-3.0
australia,2010,OTHER (Primary),2009-09-20,8.0,7.8,1.0,3.0
australia,2010,OTHER (Primary),2009-10-04,9.0,8.2,1.0,0.0
australia,2010,OTHER (Primary),2009-10-18,8.0,8.2,-1.0,-2.0
australia,2010,OTHER (Primary),2009-11-01,8.0,8.0,0.0,1.0
australia,2010,OTHER (Primary),2009-11-15,9.0,8.4,1.0,1.0
australia,2010,OTHER (Primary),2009-11-29,10.0,8.8,1.0,0.0
australia,2010,OTHER (Primary),2009-12-06,8.0,8.6,-2.0,-3.0
australia,2010,OTHER (Primary),2010-01-17,10.0,9.0,2.0,4.0
australia,2010,OTHER (Primary),2010-01-31,7.0,8.8,-3.0,-5.0
australia,2010,OTHER (Primary),2010-02-14,9.0,8.8,2.0,5.0
australia,2010,OTHER (Primary),2010-02-28,10.0,8.8,1.0,-1.0
australia,2010,OTHER (Primary),2010-03-14,9.0,9.0,-1.0,-2.0
australia,2010,OTHER (Primary),2010-03-28,7.0,8.4,-2.0,-1.0
australia,2010,OTHER (Primary),2010-04-18,7.0,8.4,0.0,2.0
australia,2010,OTHER (Primary),2010-05-02,12.0,9.0,5.0,5.0
australia,2010,OTHER (Primary),2010-05-16,8.0,8.6,-4.0,-9.0
australia,2010,OTHER (Primary),2010-05-30,8.0,8.4,0.0,4.0
australia,2010,OTHER (Primary),2010-06-20,10.0,9.0,2.0,2.0
australia,2010,OTHER (Primary),2010-06-27,8.0,9.2,-2.0,-4.0
australia,2010,OTHER (Primary),2010-07-18,8.0,8.4,0.0,2.0
australia,2010,OTHER (Primary),2010-07-25,6.0,8.0,-2.0,-2.0
australia,2010,OTHER (Primary),2010-08-01,7.0,7.8,1.0,3.0
australia,2010,OTHER (Primary),2010-08-08,7.0,7.2,0.0,-1.0
australia,2010,OTHER (Primary),2010-08-15,7.0,7.0,0.0,0.0
australia,2010,OTHER (Primary),2010-08-19,6.5,6.7,-0.5,-0.5
australia,2013,ALP (2PP),2013-09-02,47.0,47.0,,
australia,2013,ALP (2PP),2013-09-04,47.0,47.0,0.0,
australia,2013,ALP (2PP),2013-09-04,48.0,47.333333333333336,1.0,1.0
australia,2013,ALP (2PP),2013-09-05,47.0,47.25,-1.0,-2.0
australia,2013,ALP (2PP),2013-09-05,49.2,47.64,2.200000000000003,3.200000000000003
australia,2013,ALP (2PP),2013-09-05,46.0,47.44,-3.200000000000003,-5.400000000000006
australia,2013,ALP (2PP),2013-09-05,46.0,47.239999999999995,0.0,3.200000000000003
australia,2013,ALP (2PP),2013-09-06,46.5,46.94,0.5,0.5
australia,2013,ALP (2PP),2013-09-07,46.5,46.839999999999996,0.0,-0.5
australia,2013,ALP (2PP),2013-09-07,48.0,46.6,1.5,1.5
australia,2013,ALP (2PP),2013-09-07,48.0,47.0,0.0,-1.5
australia,2013,ALP (Primary),2013-09-02,34.0,34.0,,
australia,2013,ALP (Primary),2013-09-04,35.0,34.5,1.0,
australia,2013,ALP (Primary),2013-09-04,35.0,34.666666666666664,0.0,-1.0
australia,2013,ALP (Primary),2013-09-05,33.7,34.425,-1.2999999999999972,-1.2999999999999972
australia,2013,ALP (Primary),2013-09-05,34.0,34.339999999999996,0.29999999999999716,1.5999999999999943
australia,2013,ALP (Primary),2013-09-05,33.0,34.14,-1.0,-1.2999999999999972
australia,2013,ALP (Primary),2013-09-05,33.0,33.739999999999995,0.0,1.0
australia,2013,ALP (Primary),2013-09-06,31.5,33.04,-1.5,-1.5
australia,2013,ALP (Primary),2013-09-07,33.4,32.980000000000004,1.8999999999999986,3.3999999999999986
australia,2013,ALP (Primary),2013-09-07,33.5,32.88,0.10000000000000142,-1.7999999999999972
australia,2013,ALP (Primary),2013-09-07,34.5,33.18,1.0,0.8999999999999986
australia,2013,GRN (Primary),2013-09-02,10.0,10.0,,
australia,2013,GRN (Primary),2013-09-04,9.0,9.5,-1.0,
australia,2013,GRN (Primary),2013-09-04,10.0,9.666666666666666,1.0,2.0
australia,2013,GRN (Primary),2013-09-05,10.2,9.8,0.1999999999999993,-0.8000000000000007
australia,2013,GRN (Primary),2013-09-05,14.0,10.64,3.8000000000000007,3.6000000000000014
australia,2013,GRN (Primary),2013-09-05,11.0,10.84,-3.0,-6.800000000000001
australia,2013,GRN (Primary),2013-09-05,9.0,10.84,-2.0,1.0
australia,2013,GRN (Primary),2013-09-06,10.5,10.940000000000001,1.5,3.5
australia,2013,GRN (Primary),2013-09-07,8.6,10.620000000000001,-1.9000000000000004,-3.4000000000000004
australia,2013,GRN (Primary),2013-09-07,11.0,10.02,2.4000000000000004,4.300000000000001
australia,2013,GRN (Primary),2013-09-07,11.0,10.02,0.0,-2.4000000000000004
australia,2013,L/NP (2PP),2013-09-02,53.0,53.0,,
australia,2013,L/NP (2PP),2013-09-04,53.0,53.0,0.0,
australia,2013,L/NP (2PP),2013-09-04,52.0,52.666666666666664,-1.0,-1.0
australia,2013,L/NP (2PP),2013-09-05,53.0,52.75,1.0,2.0
australia,2013,L/NP (2PP),2013-09-05,50.8,52.36,-2.200000000000003,-3.200000000000003
australia,2013,L/NP (2PP),2013-09-05,54.0,52.56,3.200000000000003,5.400000000000006
australia,2013,L/NP (2PP),2013-09-05,54.0,52.760000000000005,0.0,-3.200000000000003
australia,2013,L/NP (2PP),2013-09-06,53.5,53.06,-0.5,-0.5
australia,2013,L/NP (2PP),2013-09-07,53.5,53.160000000000004,0.0,0.5
australia,2013,L/NP (2PP),2013-09-07,52.0,53.4,-1.5,-1.5
australia,2013,L/NP (2PP),2013-09-07,52.0,53.0,0.0,1.5
australia,2013,L/NP (Primary),2013-09-02,44.0,44.0,,
australia,2013,L/NP (Primary),2013-09-04,45.0,44.5,1.0,
australia,2013,L/NP (Primary),2013-09-04,43.0,44.0,-2.0,-3.0
australia,2013,L/NP (Primary),2013-09-05,43.5,43.875,0.5,2.5
australia,2013,L/NP (Primary),2013-09-05,42.0,43.5,-1.5,-2.0
australia,2013,L/NP (Primary),2013-09-05,46.0,43.9,4.0,5.5
australia,2013,L/NP (Primary),2013-09-05,46.0,44.1,0.0,-4.0
australia,2013,L/NP (Primary),2013-09-06,44.0,44.3,-2.0,-2.0
australia,2013,L/NP (Primary),2013-09-07,45.5,44.7,1.5,3.5
australia,2013,L/NP (Primary),2013-09-07,42.0,44.7,-3.5,-5.0
australia,2013,L/NP (Primary),2013-09-07,42.0,43.9,0.0,3.5
australia,2013,OTHER (Primary),2013-09-02,12.0,12.0,,
australia,2013,OTHER (Primary),2013-09-04,6.0,9.0,-6.0,
australia,2013,OTHER (Primary),2013-09-04,10.0,9.333333333333334,4.0,10.0
australia,2013,OTHER (Primary),2013-09-05,4.6,8.15,-5.4,-9.4
australia,2013,OTHER (Primary),2013-09-05,10.0,8.52,5.4,10.8
australia,2013,OTHER (Primary),2013-09-05,2.0,6.5200000000000005,-8.0,-13.4
australia,2013,OTHER (Primary),2013-09-05,12.0,7.720000000000001,10.0,18.0
australia,2013,OTHER (Primary),2013-09-06,6.5,7.0200000000000005,-5.5,-15.5
australia,2013,OTHER (Primary),2013-09-07,4.5,7.0,-2.0,3.5
australia,2013,OTHER (Primary),2013-09-07,8.0,6.6,3.5,5.5
australia,2013,OTHER (Primary),2013-09-07,7.5,7.7,-0.5,-4.0
australia,2016,ALP (2PP),2013-09-05,47.0,47.0,,
australia,2016,ALP (2PP),2013-09-05,46.0,46.5,-1.0,
australia,2016,ALP (2PP),2013-09-06,44.5,45.833333333333336,-1.5,-0.5
australia,2016,ALP (2PP),2013-09-07,46.5,46.0,2.0,3.5
australia,2016,ALP (2PP),2013-09-15,47.0,46.2,0.5,-1.5
australia,2016,ALP (2PP),2013-09-22,49.5,46.7,2.5,2.0
australia,2016,ALP (2PP),2013-09-22,49.0,47.3,-0.5,-3.0
australia,2016,ALP (2PP),2013-10-20,48.5,48.1,-0.5,0.0
australia,2016,ALP (2PP),2013-10-27,44.0,47.6,-4.5,-4.0
australia,2016,ALP (2PP),2013-11-10,47.0,47.6,3.0,7.5
australia,2016,ALP (2PP),2013-11-23,52.0,48.1,5.0,2.0
australia,2016,ALP (2PP),2013-11-24,48.0,47.9,-4.0,-9.0
australia,2016,ALP (2PP),2013-12-01,51.5,48.5,3.5,7.5
australia,2016,ALP (2PP),2013-12-02,48.0,49.3,-3.5,-7.0
australia,2016,ALP (2PP),2013-12-08,52.0,50.3,4.0,7.5
australia,2016,ALP (2PP),2013-12-15,52.0,50.3,0.0,-4.0
australia,2016,ALP (2PP),2013-12-16,52.5,51.2,0.5,0.5
australia,2016,ALP (2PP),2014-01-13,52.5,51.4,0.0,-0.5
australia,2016,ALP (2PP),2014-01-20,49.0,51.6,-3.5,-3.5
australia,2016,ALP (2PP),2014-01-23,53.0,51.8,4.0,7.5
australia,2016,ALP (2PP),2014-01-28,53.0,52.0,0.0,-4.0
australia,2016,ALP (2PP),2014-02-09,51.0,51.7,-2.0,-2.0
australia,2016,ALP (2PP),2014-02-15,48.0,50.8,-3.0,-1.0
australia,2016,ALP (2PP),2014-02-23,50.5,51.1,2.5,5.5
australia,2016,ALP (2PP),2014-02-23,54.0,51.3,3.5,1.0
australia,2016,ALP (2PP),2014-03-05,49.0,50.5,-5.0,-8.5
australia,2016,ALP (2PP),2014-03-09,51.0,50.5,2.0,7.0
australia,2016,ALP (2PP),2014-03-15,49.0,50.7,-2.0,-4.0
australia,2016,ALP (2PP),2014-03-18,49.0,50.4,0.0,2.0
australia,2016,ALP (2PP),2014-03-23,52.0,50.0,3.0,3.0
australia,2016,ALP (2PP),2014-03-25,54.5,51.1,2.5,-0.5
australia,2016,ALP (2PP),2014-03-25,49.0,50.7,-5.5,-8.0
australia,2016,ALP (2PP),2014-04-06,49.0,50.7,0.0,5.5
australia,2016,ALP (2PP),2014-04-07,51.5,51.2,2.5,2.5
australia,2016,ALP (2PP),2014-04-08,51.0,51.0,-0.5,-3.0
australia,2016,ALP (2PP),2014-04-13,52.0,50.5,1.0,1.5
australia,2016,ALP (2PP),2014-04-15,50.0,50.7,-2.0,-3.0
australia,2016,ALP (2PP),2014-04-22,52.0,51.3,2.0,4.0
australia,2016,ALP (2PP),2014-04-30,52.0,51.4,0.0,-2.0
australia,2016,ALP (2PP),2014-05-04,52.0,51.6,0.0,0.0
australia,2016,ALP (2PP),2014-05-04,53.0,51.8,1.0,1.0
australia,2016,ALP (2PP),2014-05-17,56.0,53.0,3.0,2.0
australia,2016,ALP (2PP),2014-05-18,57.5,54.1,1.5,-1.5
australia,2016,ALP (2PP),2014-05-18,55.0,54.7,-2.5,-4.0
australia,2016,ALP (2PP),2014-05-20,52.0,54.7,-3.0,-0.5
australia,2016,ALP (2PP),2014-05-27,52.0,54.5,0.0,3.0
australia,2016,ALP (2PP),2014-06-01,54.0,54.1,2.0,2.0
australia,2016,ALP (2PP),2014-06-15,53.0,53.2,-1.0,-3.0
australia,2016,ALP (2PP),2014-06-29,55.0,53.2,2.0,3.0
australia,2016,ALP (2PP),2014-06-30,57.5,54.3,2.5,0.5
australia,2016,ALP (2PP),2014-07-01,52.0,54.3,-5.5,-8.0
australia,2016,ALP (2PP),2014-07-13,54.0,54.3,2.0,7.5
australia,2016,ALP (2PP),2014-07-27,54.0,54.5,0.0,-2.0
australia,2016,ALP (2PP),2014-08-10,56.0,54.7,2.0,2.0
australia,2016,ALP (2PP),2014-08-10,52.0,53.6,-4.0,-6.0
australia,2016,ALP (2PP),2014-08-19,52.0,53.6,0.0,4.0
australia,2016,ALP (2PP),2014-08-24,51.0,53.0,-1.0,-1.0
australia,2016,ALP (2PP),2014-09-07,52.0,52.6,1.0,2.0
australia,2016,ALP (2PP),2014-09-18,51.0,51.6,-1.0,-2.0
australia,2016,ALP (2PP),2014-09-23,51.0,51.4,0.0,1.0
australia,2016,ALP (2PP),2014-10-05,53.0,51.6,2.0,2.0
australia,2016,ALP (2PP),2014-10-05,51.0,51.6,-2.0,-4.0
australia,2016,ALP (2PP),2014-10-07,52.0,51.6,1.0,3.0
australia,2016,ALP (2PP),2014-10-14,52.0,51.8,0.0,-1.0
australia,2016,ALP (2PP),2014-10-20,52.0,52.0,0.0,0.0
australia,2016,ALP (2PP),2014-10-21,53.0,52.0,1.0,1.0
australia,2016,ALP (2PP),2014-10-21,53.0,52.4,0.0,-1.0
australia,2016,ALP (2PP),2014-10-23,52.0,52.4,-1.0,-1.0
australia,2016,ALP (2PP),2014-10-28,53.0,52.6,1.0,2.0
australia,2016,ALP (2PP),2014-11-01,51.0,52.4,-2.0,-3.0
australia,2016,ALP (2PP),2014-11-04,54.0,52.6,3.0,5.0
australia,2016,ALP (2PP),2014-11-04,52.0,52.4,-2.0,-5.0
australia,2016,ALP (2PP),2014-11-11,52.0,52.4,0.0,2.0
australia,2016,ALP (2PP),2014-11-17,52.0,52.2,0.0,0.0
australia,2016,ALP (2PP),2014-11-17,55.5,53.1,3.5,3.5
australia,2016,ALP (2PP),2014-11-18,55.0,53.3,-0.5,-4.0
australia,2016,ALP (2PP),2014-11-21,53.0,53.5,-2.0,-1.5
australia,2016,ALP (2PP),2014-11-25,52.0,53.5,-1.0,1.0
australia,2016,ALP (2PP),2014-11-30,54.0,53.9,2.0,3.0
australia,2016,ALP (2PP),2014-12-02,53.0,53.4,-1.0,-3.0
australia,2016,ALP (2PP),2014-12-04,55.0,53.4,2.0,3.0
australia,2016,ALP (2PP),2014-12-06,52.0,53.2,-3.0,-5.0
australia,2016,ALP (2PP),2014-12-15,54.0,53.6,2.0,5.0
australia,2016,ALP (2PP),2014-12-16,52.0,53.2,-2.0,-4.0
australia,2016,ALP (2PP),2014-12-27,56.5,53.9,4.5,6.5
australia,2016,ALP (2PP),2015-01-12,54.5,53.8,-2.0,-6.5
australia,2016,ALP (2PP),2015-01-13,54.0,54.2,-0.5,1.5
australia,2016,ALP (2PP),2015-01-20,53.0,54.0,-1.0,-0.5
australia,2016,ALP (2PP),2015-01-27,54.0,54.4,1.0,2.0
australia,2016,ALP (2PP),2015-01-27,54.0,53.9,0.0,-1.0
australia,2016,ALP (2PP),2015-01-30,57.0,54.4,3.0,3.0
australia,2016,ALP (2PP),2015-02-05,55.0,54.6,-2.0,-5.0
australia,2016,ALP (2PP),2015-02-05,57.0,55.4,2.0,4.0
australia,2016,ALP (2PP),2015-02-08,57.0,56.0,0.0,-2.0
australia,2016,ALP (2PP),2015-02-22,53.0,55.8,-4.0,-4.0
australia,2016,ALP (2PP),2015-02-22,53.0,55.0,0.0,4.0
australia,2016,ALP (2PP),2015-02-28,51.0,54.2,-2.0,-2.0
australia,2016,ALP (2PP),2015-03-08,55.0,53.8,4.0,6.0
australia,2016,ALP (2PP),2015-03-10,53.0,53.0,-2.0,-6.0
australia,2016,ALP (2PP),2015-03-17,52.0,52.8,-1.0,1.0
australia,2016,ALP (2PP),2015-03-22,51.0,52.4,-1.0,0.0
australia,2016,ALP (2PP),2015-03-29,54.0,53.0,3.0,4.0
australia,2016,ALP (2PP),2015-04-11,54.0,52.8,0.0,-3.0
australia,2016,ALP (2PP),2015-04-12,51.0,52.4,-3.0,-3.0
australia,2016,ALP (2PP),2015-04-14,52.0,52.4,1.0,4.0
australia,2016,ALP (2PP),2015-04-21,52.0,52.6,0.0,-1.0
australia,2016,ALP (2PP),2015-04-28,53.0,52.4,1.0,1.0
australia,2016,ALP (2PP),2015-05-04,52.0,52.0,-1.0,-2.0
australia,2016,ALP (2PP),2015-05-04,53.5,52.5,1.5,2.5
australia,2016,ALP (2PP),2015-05-10,52.0,52.5,-1.5,-3.0
australia,2016,ALP (2PP),2015-05-13,53.0,52.7,1.0,2.5
australia,2016,ALP (2PP),2015-05-17,53.0,52.7,0.0,-1.0
australia,2016,ALP (2PP),2015-05-17,50.0,52.3,-3.0,-3.0
australia,2016,ALP (2PP),2015-05-18,51.0,51.8,1.0,4.0
australia,2016,ALP (2PP),2015-05-26,52.0,51.8,1.0,0.0
australia,2016,ALP (2PP),2015-06-02,52.0,51.6,0.0,-1.0
australia,2016,ALP (2PP),2015-06-02,52.0,51.4,0.0,0.0
australia,2016,ALP (2PP),2015-06-13,53.0,52.0,1.0,1.0
australia,2016,ALP (2PP),2015-06-13,52.0,52.2,-1.0,-2.0
australia,2016,ALP (2PP),2015-06-14,54.5,52.7,2.5,3.5
australia,2016,ALP (2PP),2015-06-16,51.0,52.5,-3.5,-6.0
australia,2016,ALP (2PP),2015-06-16,52.0,52.5,1.0,4.5
australia,2016,ALP (2PP),2015-06-28,53.5,52.6,1.5,0.5
australia,2016,ALP (2PP),2015-07-04,53.0,52.8,-0.5,-2.0
australia,2016,ALP (2PP),2015-07-05,52.0,52.3,-1.0,-0.5
australia,2016,ALP (2PP),2015-07-12,51.0,52.3,-1.0,0.0
australia,2016,ALP (2PP),2015-07-17,52.0,52.3,1.0,2.0
australia,2016,ALP (2PP),2015-07-19,53.0,52.2,1.0,0.0
australia,2016,ALP (2PP),2015-07-26,54.0,52.4,1.0,0.0
australia,2016,ALP (2PP),2015-07-30,53.0,52.6,-1.0,-2.0
australia,2016,ALP (2PP),2015-07-31,53.0,53.0,0.0,1.0
australia,2016,ALP (2PP),2015-08-06,53.0,53.2,0.0,0.0
australia,2016,ALP (2PP),2015-08-07,53.0,53.2,0.0,0.0
australia,2016,ALP (2PP),2015-08-09,57.0,53.8,4.0,4.0
australia,2016,ALP (2PP),2015-08-09,54.0,54.0,-3.0,-7.0
australia,2016,ALP (2PP),2015-08-14,52.0,53.8,-2.0,1.0
australia,2016,ALP (2PP),2015-08-15,56.0,54.4,4.0,6.0
australia,2016,ALP (2PP),2015-08-23,54.5,54.7,-1.5,-5.5
australia,2016,ALP (2PP),2015-08-23,54.0,54.1,-0.5,1.0
australia,2016,ALP (2PP),2015-08-27,53.0,53.9,-1.0,-0.5
australia,2016,ALP (2PP),2015-08-30,52.0,53.9,-1.0,0.0
australia,2016,ALP (2PP),2015-09-06,55.0,53.7,3.0,4.0
australia,2016,ALP (2PP),2015-09-06,54.0,53.6,-1.0,-4.0
australia,2016,ALP (2PP),2015-09-13,57.0,54.2,3.0,4.0
australia,2016,ALP (2PP),2015-09-15,50.0,53.6,-7.0,-10.0
australia,2016,ALP (2PP),2015-09-16,49.0,53.0,-1.0,6.0
australia,2016,ALP (2PP),2015-09-20,45.0,51.0,-4.0,-3.0
australia,2016,ALP (2PP),2015-09-20,49.0,50.0,4.0,8.0
australia,2016,ALP (2PP),2015-09-21,50.0,48.6,1.0,-3.0
australia,2016,ALP (2PP),2015-09-28,48.0,48.2,-2.0,-3.0
australia,2016,ALP (2PP),2015-10-04,48.0,48.0,0.0,2.0
australia,2016,ALP (2PP),2015-10-11,50.0,49.0,2.0,2.0
australia,2016,ALP (2PP),2015-10-13,49.0,49.0,-1.0,-3.0
australia,2016,ALP (2PP),2015-10-17,46.0,48.2,-3.0,-2.0
australia,2016,ALP (2PP),2015-10-20,49.0,48.4,3.0,6.0
australia,2016,ALP (2PP),2015-10-22,47.0,48.2,-2.0,-5.0
australia,2016,ALP (2PP),2015-10-25,48.0,47.8,1.0,3.0
australia,2016,ALP (2PP),2015-10-27,48.0,47.6,0.0,-1.0
australia,2016,ALP (2PP),2015-11-03,47.0,47.8,-1.0,-1.0
australia,2016,ALP (2PP),2015-11-08,47.0,47.4,0.0,1.0
australia,2016,ALP (2PP),2015-11-10,48.0,47.6,1.0,1.0
australia,2016,ALP (2PP),2015-11-14,43.0,46.6,-5.0,-6.0
australia,2016,ALP (2PP),2015-11-22,47.0,46.4,4.0,9.0
australia,2016,ALP (2PP),2015-11-24,48.0,46.6,1.0,-3.0
australia,2016,ALP (2PP),2015-11-26,45.0,46.2,-3.0,-4.0
australia,2016,ALP (2PP),2015-12-01,49.0,46.4,4.0,7.0
australia,2016,ALP (2PP),2015-12-06,47.0,47.2,-2.0,-6.0
australia,2016,ALP (2PP),2015-12-08,49.0,47.6,2.0,4.0
australia,2016,ALP (2PP),2015-12-15,48.0,47.6,-1.0,-3.0
australia,2016,ALP (2PP),2016-01-18,49.0,48.4,1.0,2.0
australia,2016,ALP (2PP),2016-01-21,45.0,47.6,-4.0,-5.0
australia,2016,ALP (2PP),2016-01-31,47.0,47.6,2.0,6.0
australia,2016,ALP (2PP),2016-02-07,48.0,47.4,1.0,-1.0
australia,2016,ALP (2PP),2016-02-11,46.0,47.0,-2.0,-3.0
australia,2016,ALP (2PP),2016-02-13,48.0,46.8,2.0,4.0
australia,2016,ALP (2PP),2016-02-21,50.0,47.8,2.0,0.0
australia,2016,ALP (2PP),2016-02-21,48.0,48.0,-2.0,-4.0
australia,2016,ALP (2PP),2016-02-28,50.0,48.4,2.0,4.0
australia,2016,ALP (2PP),2016-03-06,50.0,49.2,0.0,-2.0
australia,2016,ALP (2PP),2016-03-06,50.0,49.6,0.0,0.0
australia,2016,ALP (2PP),2016-03-12,47.0,49.0,-3.0,-3.0
australia,2016,ALP (2PP),2016-03-20,50.0,49.4,3.0,6.0
australia,2016,ALP (2PP),2016-03-20,49.0,49.2,-1.0,-4.0
australia,2016,ALP (2PP),2016-03-21,48.0,48.8,-1.0,0.0
australia,2016,ALP (2PP),2016-04-03,51.0,49.0,3.0,4.0
australia,2016,ALP (2PP),2016-04-10,50.0,49.6,-1.0,-4.0
australia,2016,ALP (2PP),2016-04-14,50.0,49.6,0.0,1.0
australia,2016,ALP (2PP),2016-04-16,50.0,49.8,0.0,0.0
australia,2016,ALP (2PP),2016-04-17,51.0,50.4,1.0,1.0
australia,2016,ALP (2PP),2016-04-17,50.0,50.2,-1.0,-2.0
australia,2016,ALP (2PP),2016-04-24,52.0,50.6,2.0,3.0
australia,2016,ALP (2PP),2016-05-01,52.0,51.0,0.0,-2.0
australia,2016,ALP (2PP),2016-05-05,50.0,51.0,-2.0,-2.0
australia,2016,ALP (2PP),2016-05-06,50.0,50.8,0.0,2.0
australia,2016,ALP (2PP),2016-05-07,49.0,50.6,-1.0,-1.0
australia,2016,ALP (2PP),2016-05-08,51.0,50.4,2.0,3.0
australia,2016,ALP (2PP),2016-05-08,50.0,50.0,-1.0,-3.0
australia,2016,ALP (2PP),2016-05-08,51.0,50.2,1.0,2.0
australia,2016,ALP (2PP),2016-05-15,52.5,50.7,1.5,0.5
australia,2016,ALP (2PP),2016-05-15,51.0,51.1,-1.5,-3.0
australia,2016,ALP (2PP),2016-05-19,50.0,50.9,-1.0,0.5
australia,2016,ALP (2PP),2016-05-19,49.0,50.7,-1.0,0.0
australia,2016,ALP (2PP),2016-05-22,51.0,50.7,2.0,3.0
australia,2016,ALP (2PP),2016-05-22,51.0,50.4,0.0,-2.0
australia,2016,ALP (2PP),2016-05-26,52.0,50.6,1.0,1.0
australia,2016,ALP (2PP),2016-05-29,49.0,50.4,-3.0,-4.0
australia,2016,ALP (2PP),2016-06-02,50.0,50.6,1.0,4.0
australia,2016,ALP (2PP),2016-06-02,51.0,50.6,1.0,0.0
australia,2016,ALP (2PP),2016-06-05,50.0,50.4,-1.0,-2.0
australia,2016,ALP (2PP),2016-06-05,50.0,50.0,0.0,1.0
australia,2016,ALP (2PP),2016-06-09,50.0,50.2,0.0,0.0
australia,2016,ALP (2PP),2016-06-12,51.0,50.4,1.0,1.0
